date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-09-29 00:04:48,JustinTrudeau,,0,45,23,". @JustinTrudeau et le @parti_liberal soutiennent fermement la démocratie ukrainienne et l'intégrité territoriale. #MunkDebate",,@JustinTrudeau @parti_liberal,#MunkDebate,648649592121204736,https://twitter.com/JustinTrudeau/status/648649592121204736
2015-09-29 00:03:38,JustinTrudeau,,14,121,67,"""Liberals support Ukraine. We will take a firm stance against Russian aggression."" - @JustinTrudeau #MunkDebatepic.twitter.com/PV576LChJD",,@JustinTrudeau,#MunkDebatepic,648649296624119808,https://twitter.com/JustinTrudeau/status/648649296624119808
2015-09-29 00:03:03,JustinTrudeau,,0,61,27,"""Les libéraux soutiennent l'Ukraine. Nous serons fermes face à l'agression russe."" - @JustinTrudeau #MunkDebatepic.twitter.com/ntVn1nloch",,@JustinTrudeau,#MunkDebatepic,648649150578434048,https://twitter.com/JustinTrudeau/status/648649150578434048
2015-09-29 00:01:35,JustinTrudeau,,14,139,73,"The money saved not buying Harper’s over-budget F-35s will be reinvested in much needed new equipment and ships for the navy. #MunkDebate",,,#MunkDebate,648648779814600708,https://twitter.com/JustinTrudeau/status/648648779814600708
2015-09-29 00:01:12,JustinTrudeau,,0,58,21,"L'argent sauvé en n'achetant pas les F-35 de Harper sera réinvesti dans l'équipement et les navires dont la Marine a besoin. #MunkDebate",,,#MunkDebate,648648686470361089,https://twitter.com/JustinTrudeau/status/648648686470361089
2015-09-28 23:59:46,JustinTrudeau,,6,111,56,"A @JustinTrudeau govt will cooperate with our allies to protect people in the Arctic from the effects of climate change. #MunkDebate",,@JustinTrudeau,#MunkDebate,648648322475954176,https://twitter.com/JustinTrudeau/status/648648322475954176
2015-09-28 23:59:33,JustinTrudeau,,1,57,18,"Un gouv. mené par @justintrudeau coopérera avec nos alliés pour protéger l'Arctique des effets des changements climatiques. #MunkDebate",,@justintrudeau,#MunkDebate,648648270227464192,https://twitter.com/JustinTrudeau/status/648648270227464192
2015-09-28 23:59:06,JustinTrudeau,,14,237,149,"Canada doesn't need empty rhetoric on the Arctic. @JustinTrudeau has a different plan. #MunkDebatepic.twitter.com/Antu3HUROt",,@JustinTrudeau,#MunkDebatepic,648648157392453632,https://twitter.com/JustinTrudeau/status/648648157392453632
2015-09-28 23:58:37,JustinTrudeau,,1,55,27,"Le Canada n'a pas besoin de rhétorique vide dans le dossier de l'Arctique. @JustinTrudeau a un plan différent.pic.twitter.com/nTk4NVbpB1",,@JustinTrudeau,,648648036730605568,https://twitter.com/JustinTrudeau/status/648648036730605568
2015-09-28 23:56:59,JustinTrudeau,,13,158,90,"""A strong Navy is key to the protection of our Arctic sovereignty."" - @JustinTrudeau #MunkDebatepic.twitter.com/VC3ZvdnmT6",,@JustinTrudeau,#MunkDebatepic,648647625080750080,https://twitter.com/JustinTrudeau/status/648647625080750080
2015-09-28 23:56:26,JustinTrudeau,,1,61,30,"""Une Marine forte est cruciale à la protection de notre souveraineté dans l'Arctique"" - @justintrudeau #MunkDebatepic.twitter.com/l9kfqVOCO5",,@justintrudeau,#MunkDebatepic,648647485888548864,https://twitter.com/JustinTrudeau/status/648647485888548864
2015-09-28 23:54:46,JustinTrudeau,,13,140,86,"#MunkDebatepic.twitter.com/hqD3PXzuiR",,,#MunkDebatepic,648647066961489921,https://twitter.com/JustinTrudeau/status/648647066961489921
2015-09-28 23:54:26,JustinTrudeau,,1,59,26,"#MunkDebatepic.twitter.com/wp04GaJFfL",,,#MunkDebatepic,648646981347340288,https://twitter.com/JustinTrudeau/status/648646981347340288
2015-09-28 23:53:20,JustinTrudeau,,147,765,884,". @JustinTrudeau: ""I'm proud to be the son of Pierre Trudeau. He'd want us to discuss Canada's future.""https://amp.twimg.com/v/c2e6fdc6-00d2-43e7-84fe-0239b1182da2 …",,@JustinTrudeau,,648646704808394752,https://twitter.com/JustinTrudeau/status/648646704808394752
2015-09-28 23:53:05,JustinTrudeau,,2,60,31,"@JustinTrudeau: ""Je suis fier d'être le fils de PET. Il voudrait qu'on parle de l'avenir du Canada ce soir.""https://amp.twimg.com/v/4e6c9e80-f2a3-46a7-b7a5-47227abc155b …",,@JustinTrudeau,,648646642799788032,https://twitter.com/JustinTrudeau/status/648646642799788032
2015-09-28 23:52:29,JustinTrudeau,,6,120,69,"""We will partner with civil society to achieve Canada’s development goals."" - @JustinTrudeau #MunkDebatepic.twitter.com/sckmnYm8cs",,@JustinTrudeau,#MunkDebatepic,648646492131987456,https://twitter.com/JustinTrudeau/status/648646492131987456
2015-09-28 23:52:04,JustinTrudeau,,0,54,27,"Nous collaborerons avec la société civile pour atteindre les object. de dével. du Canada. - @JustinTrudeau #MunkDebatepic.twitter.com/5hcctyemyz",,@JustinTrudeau,#MunkDebatepic,648646388146831360,https://twitter.com/JustinTrudeau/status/648646388146831360
2015-09-28 23:47:40,JustinTrudeau,,16,190,112,". @JustinTrudeau will repeal Harper’s divisive two-tier citizenship law Bill C-24 and ensure all citizens are treated equally. #MunkDebate",,@JustinTrudeau,#MunkDebate,648645279944601601,https://twitter.com/JustinTrudeau/status/648645279944601601
2015-09-28 23:47:17,JustinTrudeau,,0,62,29,". @JustinTrudeau abrogera C-24 qui crée deux classes de citoyenneté pour que tous les citoyens soient traités également. #MunkDebate",,@JustinTrudeau,#MunkDebate,648645181177069568,https://twitter.com/JustinTrudeau/status/648645181177069568
2015-09-28 23:38:53,JustinTrudeau,,12,113,49,"FACT Check: Mulcair said he would amend C-51 but now says: ""There will be no new anti-terrorism laws under a NDP government."" #MunkDebate",,,#MunkDebate,648643069676392448,https://twitter.com/JustinTrudeau/status/648643069676392448
2015-09-28 23:38:16,JustinTrudeau,,0,57,23,"FAIT: Mulcair a dit qu'il amenderait C-51 mais dit ensuite il n'y aura pas de nouvelles lois anti-terrorisme sous un gouv. NPD #MunkDebate",,,#MunkDebate,648642913044271104,https://twitter.com/JustinTrudeau/status/648642913044271104
2015-09-28 23:37:36,JustinTrudeau,,28,166,149,"In the fight against ISIS, @JustinTrudeau's strategy differs greatly from what Harper and Mulcair are proposing.https://amp.twimg.com/v/32e83655-ec69-41c6-b18d-f3b4f7143f09 …",,@JustinTrudeau,,648642746937290752,https://twitter.com/JustinTrudeau/status/648642746937290752
