date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-12 11:51:52,theresa_may,Equinepuk,65,143,417,"Please do follow and support @Equinepuk - a Leeds based equine therapy organisation championed by @andreajenkyns. It offers free sessions to children struggling with bullying, autism and learning difficulties; and adults battling depression and overcoming other illnesses.https://twitter.com/equinepuk/status/887741300937830408 …",,@Equinepuk @andreajenkyns,,951783785317756930,https://twitter.com/theresa_may/status/951783785317756930
2018-01-11 18:20:34,theresa_may,,413,243,762,"The goals of our #25YearEnvironmentPlan are simple: clean air, clean and plentiful water, plants and animals which are thriving, and a cleaner, greener country for us all. A better world for each of us to live in and a better future for the next generation.pic.twitter.com/Ek7DkqCFHL",,,#25YearEnvironmentPlan,951519218482196480,https://twitter.com/theresa_may/status/951519218482196480
2018-01-11 17:16:54,theresa_may,,218,258,664,"There's more to do, but we should be proud that manufacturing output is at the highest level in 10 years.pic.twitter.com/5bSKGAJqeR",,,,951503194940694528,https://twitter.com/theresa_may/status/951503194940694528
2018-01-11 13:44:44,theresa_may,LowtherSchool,140,94,297,"It was great to visit @WWTLondon this morning and do a spot of birdwatching with pupils from @LowtherSchool – we were there to launch our #25yearplan for the environment.https://twitter.com/lowtherschool/status/951423750536421377 …",,@WWTLondon @LowtherSchool,#25yearplan,951449803908460544,https://twitter.com/theresa_may/status/951449803908460544
2018-01-11 10:44:31,theresa_may,,218,241,594,"Today I set out the important action the Government is taking to end avoidable plastic waste and protect our environment. #25yearplanpic.twitter.com/LgUc6PNoAH",,,#25yearplanpic,951404450253598720,https://twitter.com/theresa_may/status/951404450253598720
2018-01-11 09:01:44,theresa_may,,298,167,501,"We’re building a Britain #FitForTheFuture. Here’s how:pic.twitter.com/sEsdg4i8pn",,,#FitForTheFuture,951378583175524352,https://twitter.com/theresa_may/status/951378583175524352
2018-01-10 16:42:01,theresa_may,,291,136,599,". @PhilipHammondUK and @DavidDavisMP are in Germany tonight and tomorrow, continuing their work to ensure we get the best Brexit deal for the UK:https://www.gov.uk/government/news/joint-article-a-deep-and-special-partnership …",,@PhilipHammondUK @DavidDavisMP,,951132030439436288,https://twitter.com/theresa_may/status/951132030439436288
2018-01-09 11:20:40,theresa_may,,365,1369,5026,"Our ban on microbeads is coming into force today. It will stop billions of pieces of plastic entering our ecosystem, helping to protect our precious seas and oceans.pic.twitter.com/gG39Dc0aLS",,,,950688770659176448,https://twitter.com/theresa_may/status/950688770659176448
2018-01-07 10:34:32,theresa_may,,1097,1619,5682,"In 2015 we introduced the 5p charge on plastic carrier bags, we now see 9bn fewer bags being used. It's making a real difference. We want to do the same with single use plastics. Nobody who watched #BluePlanet2 will doubt the need for us to do something - and we will. #Marr",,,#BluePlanet2 #Marr,949952384775675904,https://twitter.com/theresa_may/status/949952384775675904
2018-01-07 10:02:55,theresa_may,,412,417,1374,"We're putting £5.7m into creating a new national forest. 120-miles - from Bradford, Leeds, Manchester and Liverpool. http://www.bbc.co.uk/news/uk-42591494 … #Marr",,,#Marr,949944429967798272,https://twitter.com/theresa_may/status/949944429967798272
